step,train_loss,ema_loss,val_metric,grad_norm,tok_per_s,elapsed_s
1,0.478515625,0.478515625,nan,0.5729131516864449,2458.989892750746,0.7287545204162598
2,0.66796875,0.48798828125,nan,1.0830111454724636,2783.3221305295338,0.3693428039550781
3,0.64453125,0.4958154296875,nan,1.359432120214889,8836.135430640623,0.14893388748168945
4,0.8203125,0.512040283203125,nan,1.9446395291937717,8618.363617818708,0.12856268882751465
5,0.625,0.5176882690429687,nan,2.1853693091754196,5387.481053985227,0.32000112533569336
6,0.75390625,0.5294991680908202,nan,2.557192286294608,8977.310353427334,0.1510474681854248
7,0.86328125,0.5461882721862792,nan,3.0308439737648913,9151.524297076076,0.15210580825805664
8,0.73046875,0.5554022960769652,nan,3.5186737500977707,8651.545203665599,0.143326997756958
9,0.65234375,0.5602493687731169,nan,0.4094943650289321,3293.604823009823,0.4226372241973877
10,0.57421875,0.560947837834461,nan,0.6973517138130113,4729.445967995475,0.27149057388305664
11,0.6875,0.5672754459427379,nan,0.9503136573445455,8878.050148593675,0.15138459205627441
12,0.6875,0.573286673645601,nan,1.1875381022706077,8775.280464733245,0.12854290008544922
13,0.671875,0.578216089963321,nan,1.4497883125220918,8332.322597856708,0.14209723472595215
14,0.83984375,0.5912974729651549,nan,1.6177914383274756,9752.830724254543,0.19768619537353516
15,0.79296875,0.6013810368168971,nan,1.9142574966107124,9504.527051425343,0.15529441833496094
16,0.515625,0.5970932349760523,nan,2.1596594310584085,8818.843505965337,0.14831876754760742
17,0.52734375,0.5936057607272496,nan,0.4112488320937652,8449.345925151405,0.2423856258392334
18,0.5625,0.5920504726908871,nan,0.6328673120334195,8324.667169064913,0.14078640937805176
19,0.546875,0.5897916990563427,nan,0.8307217047231684,8287.565561596692,0.14576053619384766
20,0.64453125,0.5925286766035255,nan,1.0394946532145244,8520.005098497524,0.1417839527130127
21,0.435546875,0.5846795865233492,nan,1.1600018523572124,8656.003230220507,0.14879846572875977
22,0.72265625,0.5915784196971817,nan,1.4098776657007137,9024.169612257743,0.12765717506408691
23,0.5078125,0.5873901237123226,nan,1.5655612993646724,9409.456477324204,0.1547379493713379
24,0.57421875,0.5867315550267064,nan,1.925016819011852,7297.629175886556,0.1194908618927002
25,0.5,0.582394977275371,nan,0.4281733707349808,6453.068336015254,0.1890573501586914
26,0.59765625,0.5831580409116025,nan,0.6815479231144346,10316.42328072074,0.20355892181396484
27,0.7109375,0.5895470138660224,nan,0.993436337241383,8798.413099003266,0.14729928970336914
28,0.443359375,0.5822376319227213,nan,1.1003124919957281,10001.369289268127,0.19757294654846191
29,0.56640625,0.5814460628265852,nan,1.2153678520329994,9797.173320297792,0.18046021461486816
30,0.7265625,0.588701884685256,nan,1.4262229554805428,8247.047848781229,0.14114141464233398
31,0.56640625,0.5875871029509931,nan,1.5813375944389947,8493.927089355473,0.14269018173217773
32,1.109375,0.6136764978034435,nan,1.7857140779178302,8299.777944165151,0.1426544189453125
33,0.5,0.6079926729132713,nan,0.4187415946149013,7125.940015251996,0.1975879669189453
34,0.640625,0.6096242892676077,nan,0.596042751709732,8811.911527077074,0.15070509910583496
35,0.412109375,0.5997485435542274,nan,0.7107930467213072,8378.887936931249,0.14464926719665527
36,0.50390625,0.5949564288765159,nan,0.9296779533663234,8706.279921428897,0.13048052787780762
37,0.67578125,0.5989976699326901,nan,1.0909327188472808,8328.506468773523,0.13207650184631348
38,0.51171875,0.5946337239360556,nan,1.2669371692212248,7813.004074342599,0.13055157661437988
39,0.71484375,0.6006442252392529,nan,1.4006132759039027,9223.629012284959,0.17693686485290527
40,0.6484375,0.6030338889772903,nan,1.559301414912127,8183.980921471884,0.14516162872314453
41,0.466796875,0.5962220382784257,nan,0.3457587724777896,7068.019615495239,0.19977307319641113
42,0.37890625,0.5853562488645043,nan,0.49658046001475536,9336.11354435709,0.1636655330657959
43,0.51171875,0.5816743739212791,nan,0.6301420654801969,9496.377881631939,0.1609034538269043
44,0.60546875,0.5828640927252151,nan,0.8800935684511105,8721.969152261274,0.1495075225830078
45,0.412109375,0.5743263568389544,nan,0.9409785874062824,8550.008705858976,0.12959051132202148
46,0.49609375,0.5704147264970066,nan,1.0460700196831805,8819.796813257879,0.17732834815979004
47,0.439453125,0.5638666464221563,nan,1.153821209903963,9870.109258710989,0.1868267059326172
48,0.8828125,0.5798139391010485,nan,1.3470733917864406,6276.902512042606,0.3473050594329834
49,1.0625,0.6039482421459961,nan,0.6698923214952877,6293.567657569316,0.1811373233795166
50,0.45703125,0.5966023925386962,nan,0.7856355995344318,8650.069877790398,0.14797568321228027
51,0.54296875,0.5939207104117613,nan,0.9078421975276258,8863.661310249456,0.17464566230773926
52,0.87109375,0.6077793623911733,nan,0.9915033537049409,10587.709942951125,0.20816588401794434
53,0.8828125,0.6215310192716146,nan,1.1340713595930176,8688.103701092576,0.13121390342712402
54,0.474609375,0.6141849370580338,nan,1.2601633796856775,8729.41559700032,0.14983820915222168
55,0.80078125,0.6235147527051321,nan,1.3800736878081332,8786.003966994174,0.1757340431213379
